date,version,count
2023-01-15T01:42:31.722Z,0.0.1,3
2023-01-16T01:37:16.084Z,0.0.4,5
2023-01-16T01:37:16.084Z,0.0.1,3
2023-01-16T01:37:16.084Z,0.0.2,4
2023-01-16T01:37:16.084Z,0.0.3,3
2023-01-17T01:37:08.535Z,0.0.4,5
2023-01-17T01:37:08.535Z,0.0.2,4
2023-01-17T01:37:08.535Z,0.0.3,3
2023-01-17T01:37:08.535Z,0.0.1,3
2023-01-18T01:40:21.230Z,0.0.2,3
2023-01-18T01:40:21.230Z,0.0.4,5
2023-01-18T01:40:21.230Z,0.0.3,1
2023-01-18T01:40:21.230Z,0.0.1,1
2023-01-19T01:42:15.209Z,0.0.1,2
2023-01-19T01:42:15.209Z,0.0.4,5
2023-01-19T01:42:15.209Z,0.0.3,1
2023-01-19T01:42:15.209Z,0.0.2,3
2023-01-20T01:41:04.149Z,0.0.2,2
2023-01-20T01:41:04.149Z,0.0.1,1
2023-01-20T01:41:04.149Z,0.0.3,1
2023-01-20T01:41:04.149Z,0.0.4,5
2023-01-21T01:37:06.921Z,0.0.1,1
2023-01-21T01:37:06.921Z,0.0.2,2
2023-01-21T01:37:06.921Z,0.0.3,2
2023-01-21T01:37:06.921Z,0.0.4,4
2023-01-22T01:42:42.206Z,0.0.1,1
2023-01-22T01:42:42.206Z,0.0.3,2
2023-01-22T01:42:42.206Z,0.0.4,3
2023-01-22T01:42:42.206Z,0.0.2,1
2023-01-23T01:37:32.269Z,0.0.3,2
2023-01-23T01:37:32.269Z,0.0.4,3
2023-01-23T01:37:32.269Z,0.0.1,1
2023-01-23T01:37:32.269Z,0.0.2,1
2023-01-24T01:38:46.708Z,0.0.3,2
2023-01-24T01:38:46.708Z,0.0.1,1
2023-01-24T01:38:46.708Z,0.0.4,3
2023-01-24T01:38:46.708Z,0.0.2,1
2023-01-25T01:35:41.885Z,0.0.4,3
2023-01-25T01:35:41.885Z,0.0.1,1
2023-01-25T01:35:41.885Z,0.0.3,2
2023-01-26T01:38:19.038Z,0.0.3,2
2023-01-26T01:38:19.038Z,0.0.4,3
2023-01-27T01:40:55.535Z,0.0.4,2
2023-01-27T01:40:55.535Z,0.0.3,1
2023-01-28T01:39:57.813Z,0.0.4,2
2023-01-29T01:44:00.281Z,0.0.4,2
2023-01-30T01:34:27.312Z,0.0.4,3
2023-01-31T01:42:42.843Z,0.0.4,3
2023-02-01T01:51:18.714Z,0.0.4,5
2023-02-01T01:51:18.714Z,0.0.3,1
2023-02-01T01:51:18.714Z,0.0.2,1
2023-02-01T01:51:18.714Z,0.0.1,1
2023-02-02T01:41:43.635Z,0.0.4,6
2023-02-02T01:41:43.635Z,0.0.3,2
2023-02-02T01:41:43.635Z,0.0.2,2
2023-02-02T01:41:43.635Z,0.0.1,2
2023-02-03T01:42:58.193Z,0.0.1,3
2023-02-03T01:42:58.193Z,0.0.3,4
2023-02-03T01:42:58.193Z,0.0.4,9
2023-02-03T01:42:58.193Z,0.0.2,3
2023-02-04T01:37:14.526Z,0.0.4,9
2023-02-04T01:37:14.526Z,0.0.2,3
2023-02-04T01:37:14.526Z,0.0.3,4
2023-02-04T01:37:14.526Z,0.0.1,3
2023-02-05T01:46:20.976Z,0.0.2,3
2023-02-05T01:46:20.976Z,0.0.1,3
2023-02-05T01:46:20.976Z,0.0.3,4
2023-02-05T01:46:20.976Z,0.0.4,9
2023-02-06T01:36:52.193Z,0.0.4,9
2023-02-06T01:36:52.193Z,0.0.3,4
2023-02-06T01:36:52.193Z,0.0.1,3
2023-02-06T01:36:52.193Z,0.0.2,3
2023-02-07T01:38:00.095Z,0.0.2,3
2023-02-07T01:38:00.095Z,0.0.4,9
2023-02-07T01:38:00.095Z,0.0.1,3
2023-02-07T01:38:00.095Z,0.0.3,4
2023-02-08T01:42:03.898Z,0.0.4,5
2023-02-08T01:42:03.898Z,0.0.2,2
2023-02-08T01:42:03.898Z,0.0.3,3
2023-02-08T01:42:03.898Z,0.0.1,2
2023-02-09T01:41:08.466Z,0.0.3,3
2023-02-09T01:41:08.466Z,0.0.1,1
2023-02-09T01:41:08.466Z,0.0.4,4
2023-02-09T01:41:08.466Z,0.0.2,1
2023-02-10T01:46:41.546Z,0.0.4,2
2023-02-10T01:46:41.546Z,0.0.3,1
2023-02-11T01:34:58.134Z,0.0.4,3
2023-02-11T01:34:58.134Z,0.0.3,1
2023-02-12T01:43:57.023Z,0.0.3,1
2023-02-12T01:43:57.023Z,0.0.4,3
2023-02-13T01:44:22.570Z,0.0.4,7
2023-02-13T01:44:22.570Z,0.0.3,2
2023-02-14T01:44:31.509Z,0.0.3,2
2023-02-14T01:44:31.509Z,0.0.4,7
2023-02-15T01:44:15.935Z,0.0.4,8
2023-02-15T01:44:15.935Z,0.0.3,3
2023-02-16T01:43:27.595Z,0.0.3,2
2023-02-16T01:43:27.595Z,0.0.4,8
2023-02-17T01:46:23.950Z,0.0.4,7
2023-02-17T01:46:23.950Z,0.0.3,2
2023-02-18T01:41:30.410Z,0.0.4,6
2023-02-18T01:41:30.410Z,0.0.3,2
2023-02-19T01:44:33.126Z,0.0.4,6
2023-02-19T01:44:33.126Z,0.0.3,2
2023-02-19T01:44:33.126Z,0.0.1,1
2023-02-20T01:44:22.516Z,0.0.3,1
2023-02-20T01:44:22.516Z,0.0.1,1
2023-02-20T01:44:22.516Z,0.0.4,1
2023-02-21T01:45:34.095Z,0.0.4,1
2023-02-21T01:45:34.095Z,0.0.3,1
2023-02-21T01:45:34.095Z,0.0.1,1
2023-02-22T01:41:48.483Z,0.0.4,1
2023-02-22T01:41:48.483Z,0.0.1,1
2023-02-23T01:39:33.363Z,0.0.1,1
2023-02-23T01:39:33.363Z,0.0.4,1
2023-02-24T01:41:27.970Z,0.0.4,2
2023-02-24T01:41:27.970Z,0.0.2,1
2023-02-24T01:41:27.970Z,0.0.1,1
2023-02-25T01:42:43.039Z,0.0.2,1
2023-02-25T01:42:43.039Z,0.0.4,2
2023-02-25T01:42:43.039Z,0.0.1,1
2023-02-26T01:50:53.393Z,0.0.4,4
2023-02-26T01:50:53.393Z,0.0.1,1
2023-02-26T01:50:53.393Z,0.0.2,1
2023-02-27T01:44:05.893Z,0.0.2,1
2023-02-27T01:44:05.893Z,0.0.4,4
2023-02-27T01:44:05.893Z,0.0.1,1
2023-02-28T01:43:31.759Z,0.0.4,4
2023-02-28T01:43:31.759Z,0.0.1,1
2023-02-28T01:43:31.759Z,0.0.2,1
2023-03-01T01:53:55.702Z,0.0.2,2
2023-03-01T01:53:55.702Z,0.0.1,1
2023-03-01T01:53:55.702Z,0.0.4,3
2023-03-02T01:49:16.062Z,0.0.2,2
2023-03-02T01:49:16.062Z,0.0.1,1
2023-03-02T01:49:16.062Z,0.0.4,4
2023-03-03T03:29:34.081Z,0.0.4,3
2023-03-03T03:29:34.081Z,0.0.1,1
2023-03-03T03:29:34.081Z,0.0.2,1
2023-03-04T01:40:55.465Z,0.0.2,1
2023-03-04T01:40:55.465Z,0.0.1,1
2023-03-04T01:40:55.465Z,0.0.4,6
2023-03-05T01:56:06.315Z,0.0.4,5
2023-03-05T01:56:06.315Z,0.0.2,1
2023-03-06T01:46:21.052Z,0.0.4,5
2023-03-06T01:46:21.052Z,0.0.2,1
2023-03-07T01:51:31.490Z,0.0.2,1
2023-03-07T01:51:31.490Z,0.0.4,5
2023-03-08T01:48:02.368Z,0.0.4,5
2023-03-09T01:48:25.761Z,0.0.4,4
2023-03-10T01:48:24.125Z,0.0.4,4
2023-03-11T01:26:17.409Z,0.0.4,1



2023-03-15T01:37:19.093Z,0.0.3,2
2023-03-15T01:37:19.093Z,0.0.2,1
2023-03-16T01:37:38.203Z,0.0.4,1
2023-03-16T01:37:38.203Z,0.0.3,2
2023-03-16T01:37:38.203Z,0.0.2,1
2023-03-17T01:36:09.696Z,0.0.3,2
2023-03-17T01:36:09.696Z,0.0.2,1
2023-03-17T01:36:09.696Z,0.0.4,1
2023-03-18T01:35:31.204Z,0.0.1,1
2023-03-18T01:35:31.204Z,0.0.2,2
2023-03-18T01:35:31.204Z,0.0.4,2
2023-03-18T01:35:31.204Z,0.0.3,3
2023-03-19T01:46:05.315Z,0.0.3,3
2023-03-19T01:46:05.315Z,0.0.1,1
2023-03-19T01:46:05.315Z,0.0.2,2
2023-03-19T01:46:05.315Z,0.0.4,2
2023-03-20T01:39:30.493Z,0.0.3,3
2023-03-20T01:39:30.493Z,0.0.1,1
2023-03-20T01:39:30.493Z,0.0.2,2
2023-03-20T01:39:30.493Z,0.0.4,2
2023-03-21T01:24:45.418Z,0.0.4,2
2023-03-21T01:24:45.418Z,0.0.2,2
2023-03-21T01:24:45.418Z,0.0.3,3
2023-03-21T01:24:45.418Z,0.0.1,3
2023-03-22T01:26:04.015Z,0.0.1,4
2023-03-22T01:26:04.015Z,0.0.3,1
2023-03-22T01:26:04.015Z,0.0.2,1
2023-03-22T01:26:04.015Z,0.0.4,2
2023-03-23T01:25:57.673Z,0.0.1,4
2023-03-23T01:25:57.673Z,0.0.4,2
2023-03-23T01:25:57.673Z,0.0.3,1
2023-03-23T01:25:57.673Z,0.0.2,1
2023-03-24T01:25:43.274Z,0.0.4,2
2023-03-24T01:25:43.274Z,0.0.2,1
2023-03-24T01:25:43.274Z,0.0.1,4
2023-03-24T01:25:43.274Z,0.0.3,1
2023-03-25T01:23:37.155Z,0.0.4,2
2023-03-25T01:23:37.155Z,0.0.1,3
2023-03-26T01:38:49.397Z,0.0.1,3
2023-03-26T01:38:49.397Z,0.0.4,2
2023-03-27T01:24:46.766Z,0.0.4,2
