date,version,count
2021-02-06T00:48:14.718Z,4.1.1,10290
2021-02-06T00:48:14.718Z,1.6.2,391
2021-02-06T00:48:14.718Z,1.2.0,1
2021-02-06T00:48:14.718Z,4.1.2,9010
2021-02-06T00:48:14.718Z,2.0.0,12253
2021-02-06T00:48:14.718Z,4.0.0,189
2021-02-06T00:48:14.718Z,1.3.2,1
2021-02-06T00:48:14.718Z,3.1.0,8434
2021-02-07T00:50:41.796Z,4.1.2,9721
2021-02-07T00:50:41.796Z,1.7.0,3300
2021-02-07T00:50:41.796Z,4.1.0,72
2021-02-07T00:50:41.796Z,1.1.0,288
2021-02-07T00:50:41.796Z,4.1.1,9706
2021-02-07T00:50:41.796Z,3.0.0,960
2021-02-07T00:50:41.796Z,3.1.0,8204
2021-02-07T00:50:41.796Z,4.0.0,163
2021-02-07T00:50:41.796Z,2.0.0,12108
2021-02-07T00:50:41.796Z,1.6.2,384
2021-02-07T00:50:41.796Z,1.5.0,3
2021-02-07T00:50:41.796Z,1.2.0,1
2021-02-08T00:49:07.868Z,2.0.0,11968
2021-02-08T00:49:07.868Z,4.0.0,157
2021-02-08T00:49:07.868Z,4.1.1,9382
2021-02-08T00:49:07.868Z,3.0.0,946
2021-02-08T00:49:07.868Z,3.1.0,7985
2021-02-08T00:49:07.868Z,4.1.2,9799
2021-02-08T00:49:07.868Z,1.1.0,179
2021-02-08T00:49:07.868Z,1.7.0,3147
2021-02-08T00:49:07.868Z,1.6.2,389
2021-02-08T00:49:07.868Z,4.1.0,63
2021-02-08T00:49:07.868Z,1.2.0,1
2021-02-08T00:49:07.868Z,1.5.0,3
2021-02-09T00:48:54.461Z,1.7.0,3125
2021-02-09T00:48:54.461Z,4.1.0,58
2021-02-09T00:48:54.461Z,4.1.2,9598
2021-02-09T00:48:54.461Z,1.6.2,389
2021-02-09T00:48:54.461Z,4.0.0,156
2021-02-09T00:48:54.461Z,4.1.1,9219
2021-02-09T00:48:54.461Z,3.1.0,8062
2021-02-09T00:48:54.461Z,3.0.0,944
2021-02-09T00:48:54.461Z,1.1.0,143
2021-02-09T00:48:54.461Z,1.5.0,12
2021-02-09T00:48:54.461Z,1.2.0,1
2021-02-09T00:48:54.461Z,2.0.0,11900
2021-02-10T00:48:01.852Z,4.1.1,8243
2021-02-10T00:48:01.852Z,4.0.0,156
2021-02-10T00:48:01.852Z,3.1.0,8080
2021-02-10T00:48:01.852Z,3.0.0,922
2021-02-10T00:48:01.852Z,2.0.0,11377
2021-02-10T00:48:01.852Z,4.1.0,61
2021-02-10T00:48:01.852Z,4.1.2,9463
2021-02-10T00:48:01.852Z,1.7.0,3190
2021-02-10T00:48:01.852Z,1.6.2,384
2021-02-10T00:48:01.852Z,1.5.0,12
2021-02-10T00:48:01.852Z,1.1.0,99
2021-02-11T00:48:49.387Z,4.1.1,7995
2021-02-11T00:48:49.387Z,3.0.0,1001
2021-02-11T00:48:49.387Z,2.0.0,11370
2021-02-11T00:48:49.387Z,4.0.0,200
2021-02-11T00:48:49.387Z,3.1.0,7705
2021-02-11T00:48:49.387Z,4.1.2,10175
2021-02-11T00:48:49.387Z,4.1.0,52
2021-02-11T00:48:49.387Z,1.7.0,2953
2021-02-11T00:48:49.387Z,1.1.0,54
2021-02-11T00:48:49.387Z,1.6.2,393
2021-02-11T00:48:49.387Z,1.5.0,12
2021-02-12T00:49:20.587Z,1.7.0,2786
2021-02-12T00:49:20.587Z,1.1.0,48
2021-02-12T00:49:20.587Z,1.6.2,462
2021-02-12T00:49:20.587Z,1.5.0,18
2021-02-12T00:49:20.587Z,2.0.0,11644
2021-02-12T00:49:20.587Z,3.1.0,7259
2021-02-12T00:49:20.587Z,3.0.0,1183
2021-02-12T00:49:20.587Z,4.1.0,59
2021-02-12T00:49:20.587Z,4.1.2,10468
2021-02-12T00:49:20.587Z,4.0.0,195
2021-02-12T00:49:20.587Z,4.1.1,8213
2021-02-13T00:48:55.188Z,1.7.0,2855
2021-02-13T00:48:55.188Z,3.0.0,1119
2021-02-13T00:48:55.188Z,3.1.0,6787
2021-02-13T00:48:55.188Z,4.1.1,8091
2021-02-13T00:48:55.188Z,4.0.0,173
2021-02-13T00:48:55.188Z,2.0.0,11663
2021-02-13T00:48:55.188Z,1.6.2,511
2021-02-13T00:48:55.188Z,4.1.0,60
2021-02-13T00:48:55.188Z,1.5.0,24
2021-02-13T00:48:55.188Z,1.1.0,47
2021-02-13T00:48:55.188Z,4.1.2,10937
2021-02-14T00:51:23.479Z,4.1.1,8206
2021-02-14T00:51:23.479Z,4.1.2,13466
2021-02-14T00:51:23.479Z,1.7.0,2945
2021-02-14T00:51:23.479Z,4.1.0,46
2021-02-14T00:51:23.479Z,3.0.0,1279
2021-02-14T00:51:23.479Z,4.0.0,182
2021-02-14T00:51:23.479Z,1.6.2,490
2021-02-14T00:51:23.479Z,1.1.0,60
2021-02-14T00:51:23.479Z,2.0.0,11483
2021-02-14T00:51:23.479Z,1.3.2,1
2021-02-14T00:51:23.479Z,1.5.0,24
2021-02-14T00:51:23.479Z,3.1.0,6777
2021-02-15T00:50:03.520Z,4.1.1,8081
2021-02-15T00:50:03.520Z,4.1.2,14505
2021-02-15T00:50:03.520Z,1.7.0,2963
2021-02-15T00:50:03.520Z,1.5.0,24
2021-02-15T00:50:03.520Z,3.0.0,1544
2021-02-15T00:50:03.520Z,4.0.0,184
2021-02-15T00:50:03.520Z,1.6.2,487
2021-02-15T00:50:03.520Z,3.1.0,6789
2021-02-15T00:50:03.520Z,2.0.0,11551
2021-02-15T00:50:03.520Z,1.3.2,1
2021-02-15T00:50:03.520Z,4.1.0,40
2021-02-15T00:50:03.520Z,1.1.0,62
2021-02-16T00:49:39.918Z,2.0.0,11498
2021-02-16T00:49:39.918Z,1.5.0,12
2021-02-16T00:49:39.918Z,1.3.2,2
2021-02-16T00:49:39.918Z,4.1.1,7652
2021-02-16T00:49:39.918Z,1.7.0,2951
2021-02-16T00:49:39.918Z,4.1.2,16497
2021-02-16T00:49:39.918Z,3.1.0,6702
2021-02-16T00:49:39.918Z,4.1.0,48
2021-02-16T00:49:39.918Z,1.6.2,483
2021-02-16T00:49:39.918Z,4.0.0,184
2021-02-16T00:49:39.918Z,3.0.0,1566
2021-02-16T00:49:39.918Z,1.1.0,60
2021-02-17T00:49:32.220Z,3.1.0,6726
2021-02-17T00:49:32.220Z,4.0.0,225
2021-02-17T00:49:32.220Z,1.7.0,2704
2021-02-17T00:49:32.220Z,4.1.2,18242
2021-02-17T00:49:32.220Z,1.6.2,452
2021-02-17T00:49:32.220Z,4.1.1,7265
2021-02-17T00:49:32.220Z,3.0.0,1571
2021-02-17T00:49:32.220Z,2.0.0,11604
2021-02-17T00:49:32.220Z,4.1.0,43
2021-02-17T00:49:32.220Z,1.1.0,67
2021-02-17T00:49:32.220Z,1.3.2,2
2021-02-17T00:49:32.220Z,1.5.0,12
2021-02-17T00:49:32.220Z,3.0.0-alpha.2.0.0.1,1
2021-02-17T00:49:32.220Z,1.3.1,1
2021-02-18T00:50:05.599Z,2.0.0,11448
2021-02-18T00:50:05.599Z,4.1.1,7083
2021-02-18T00:50:05.599Z,3.0.0,1517
2021-02-18T00:50:05.599Z,1.6.2,453
2021-02-18T00:50:05.599Z,4.0.0,209
2021-02-18T00:50:05.599Z,4.1.2,20416
2021-02-18T00:50:05.599Z,1.7.0,2568
2021-02-18T00:50:05.599Z,1.3.2,3
2021-02-18T00:50:05.599Z,1.3.1,1
2021-02-18T00:50:05.599Z,4.1.0,48
2021-02-18T00:50:05.599Z,3.1.0,6652
2021-02-18T00:50:05.599Z,1.1.0,76
2021-02-18T00:50:05.599Z,3.0.0-alpha.2.0.0.1,1
2021-02-18T00:50:05.599Z,1.5.0,12
2021-02-19T00:50:00.502Z,4.0.0,231
2021-02-19T00:50:00.502Z,3.1.0,6652
2021-02-19T00:50:00.502Z,3.0.0,1381
2021-02-19T00:50:00.502Z,4.1.2,22112
2021-02-19T00:50:00.502Z,1.7.0,2530
2021-02-19T00:50:00.502Z,4.1.0,44
2021-02-19T00:50:00.502Z,1.1.0,81
2021-02-19T00:50:00.502Z,1.3.2,3
2021-02-19T00:50:00.502Z,1.6.2,429
2021-02-19T00:50:00.502Z,2.0.0,11444
2021-02-19T00:50:00.502Z,1.3.1,1
2021-02-19T00:50:00.502Z,4.1.1,6613
2021-02-19T00:50:00.502Z,3.0.0-alpha.2.0.0.1,1
2021-02-19T00:50:00.502Z,1.4.0,4
2021-02-19T00:50:00.502Z,1.5.0,6
2021-02-20T00:49:42.041Z,4.0.0,264
2021-02-20T00:49:42.041Z,1.7.0,2389
2021-02-20T00:49:42.041Z,1.1.0,74
2021-02-20T00:49:42.041Z,4.1.0,41
2021-02-20T00:49:42.041Z,1.6.2,466
2021-02-20T00:49:42.041Z,2.0.0,11662
2021-02-20T00:49:42.041Z,3.1.0,6782
2021-02-20T00:49:42.041Z,4.1.2,25057
2021-02-20T00:49:42.041Z,4.1.1,6780
2021-02-20T00:49:42.041Z,1.3.2,3
2021-02-20T00:49:42.041Z,3.0.0,1423
2021-02-20T00:49:42.041Z,1.3.1,1
2021-02-20T00:49:42.041Z,3.0.0-alpha.2.0.0.1,1
2021-02-20T00:49:42.041Z,1.4.0,4
2021-02-21T00:52:40.159Z,1.7.0,2299
2021-02-21T00:52:40.159Z,4.1.0,48
2021-02-21T00:52:40.159Z,2.0.0,12059
2021-02-21T00:52:40.159Z,3.1.0,6876
2021-02-21T00:52:40.159Z,3.0.0,1215
2021-02-21T00:52:40.159Z,4.1.1,6554
2021-02-21T00:52:40.159Z,4.0.0,272
2021-02-21T00:52:40.159Z,1.3.2,2
2021-02-21T00:52:40.159Z,1.6.2,524
2021-02-21T00:52:40.159Z,1.1.0,63
2021-02-21T00:52:40.159Z,4.1.2,24561
2021-02-21T00:52:40.159Z,3.0.0-alpha.2.0.0.1,1
2021-02-21T00:52:40.159Z,1.3.1,1
2021-02-21T00:52:40.159Z,1.4.0,4
2021-02-22T00:51:05.568Z,1.7.0,2295
2021-02-22T00:51:05.568Z,4.1.2,24781
2021-02-22T00:51:05.568Z,1.6.2,544
2021-02-22T00:51:05.568Z,1.3.2,4
2021-02-22T00:51:05.568Z,3.1.0,6771
2021-02-22T00:51:05.568Z,3.0.0,947
2021-02-22T00:51:05.568Z,2.0.0,12089
2021-02-22T00:51:05.568Z,4.1.1,6708
2021-02-22T00:51:05.568Z,4.0.0,270
2021-02-22T00:51:05.568Z,3.0.0-alpha.2.0.0.1,1
2021-02-22T00:51:05.568Z,4.1.0,43
2021-02-22T00:51:05.568Z,1.1.0,61
2021-02-22T00:51:05.568Z,1.3.1,1
2021-02-22T00:51:05.568Z,1.4.0,6
2021-02-23T00:50:34.730Z,1.1.0,70
2021-02-23T00:50:34.730Z,4.1.0,38
2021-02-23T00:50:34.730Z,2.0.0,12060
2021-02-23T00:50:34.730Z,1.4.0,6
2021-02-23T00:50:34.730Z,1.6.2,567
2021-02-23T00:50:34.730Z,4.0.0,270
2021-02-23T00:50:34.730Z,4.1.1,6523
2021-02-23T00:50:34.730Z,1.3.2,3
2021-02-23T00:50:34.730Z,1.7.0,2306
2021-02-23T00:50:34.730Z,4.1.2,24755
2021-02-23T00:50:34.730Z,1.3.1,1
2021-02-23T00:50:34.730Z,3.0.0-alpha.2.0.0.1,1
2021-02-23T00:50:34.730Z,3.0.0,921
2021-02-23T00:50:34.730Z,3.1.0,6738
2021-02-24T00:51:10.159Z,3.0.0,866
2021-02-24T00:51:10.159Z,3.1.0,6624
2021-02-24T00:51:10.159Z,4.1.1,6558
2021-02-24T00:51:10.159Z,4.0.0,260
2021-02-24T00:51:10.159Z,2.0.0,11955
2021-02-24T00:51:10.159Z,4.1.2,24800
2021-02-24T00:51:10.159Z,1.7.0,2353
2021-02-24T00:51:10.159Z,1.1.0,70
2021-02-24T00:51:10.159Z,4.1.0,40
2021-02-24T00:51:10.159Z,1.6.2,609
2021-02-24T00:51:10.159Z,1.4.0,6
2021-02-24T00:51:10.159Z,1.3.2,3
2021-02-25T00:50:57.086Z,3.0.0,888
2021-02-25T00:50:57.086Z,2.0.0,11804
2021-02-25T00:50:57.086Z,1.4.0,6
2021-02-25T00:50:57.086Z,4.0.0,284
2021-02-25T00:50:57.086Z,4.1.2,25225
2021-02-25T00:50:57.086Z,1.1.0,58
2021-02-25T00:50:57.086Z,4.1.0,37
2021-02-25T00:50:57.086Z,1.6.2,616
2021-02-25T00:50:57.086Z,1.3.2,2
2021-02-25T00:50:57.086Z,3.1.0,6704
2021-02-25T00:50:57.086Z,4.1.1,6632
2021-02-25T00:50:57.086Z,1.7.0,2362
2021-02-26T00:51:16.174Z,4.1.2,25653
2021-02-26T00:51:16.174Z,1.1.0,87
2021-02-26T00:51:16.174Z,4.1.1,6855
2021-02-26T00:51:16.174Z,4.1.0,34
2021-02-26T00:51:16.174Z,1.6.2,598
2021-02-26T00:51:16.174Z,2.0.0,12504
2021-02-26T00:51:16.174Z,4.0.0,295
2021-02-26T00:51:16.174Z,3.1.0,6632
2021-02-26T00:51:16.174Z,3.0.0,867
2021-02-26T00:51:16.174Z,1.3.2,2
2021-02-26T00:51:16.174Z,1.7.0,2435
2021-02-26T00:51:16.174Z,1.4.0,2
2021-02-27T00:51:18.581Z,4.0.0,290
2021-02-27T00:51:18.581Z,3.1.0,7064
2021-02-27T00:51:18.581Z,2.0.0,12615
2021-02-27T00:51:18.581Z,4.1.2,25349
2021-02-27T00:51:18.581Z,1.1.0,93
2021-02-27T00:51:18.581Z,3.0.0,846
2021-02-27T00:51:18.581Z,4.1.1,6528
2021-02-27T00:51:18.581Z,1.6.2,562
2021-02-27T00:51:18.581Z,4.1.0,39
2021-02-27T00:51:18.581Z,1.7.0,2995
2021-02-27T00:51:18.581Z,1.4.0,2
2021-02-27T00:51:18.581Z,1.3.2,2
2021-02-28T00:54:23.731Z,1.7.0,2978
2021-02-28T00:54:23.731Z,1.1.0,118
2021-02-28T00:54:23.731Z,1.6.2,518
2021-02-28T00:54:23.731Z,4.1.1,6098
2021-02-28T00:54:23.731Z,4.0.0,293
2021-02-28T00:54:23.731Z,3.0.0,864
2021-02-28T00:54:23.731Z,4.1.2,25274
2021-02-28T00:54:23.731Z,4.1.0,33
2021-02-28T00:54:23.731Z,3.1.0,6766
2021-02-28T00:54:23.731Z,2.0.0,12296
2021-02-28T00:54:23.731Z,1.3.2,2
2021-02-28T00:54:23.731Z,1.4.0,2
2021-03-01T00:54:50.944Z,1.1.0,118
2021-03-01T00:54:50.944Z,2.0.0,12117
2021-03-01T00:54:50.944Z,4.1.0,34
2021-03-01T00:54:50.944Z,1.6.2,501
2021-03-01T00:54:50.944Z,3.0.0,878
2021-03-01T00:54:50.944Z,4.0.0,294
2021-03-01T00:54:50.944Z,3.1.0,6757
2021-03-01T00:54:50.944Z,4.1.1,5997
2021-03-01T00:54:50.944Z,1.7.0,2963
2021-03-01T00:54:50.944Z,1.4.0,3
2021-03-01T00:54:50.944Z,4.1.2,25202
2021-03-02T00:43:32.756Z,1.6.2,483
2021-03-02T00:43:32.756Z,4.0.0,295
2021-03-02T00:43:32.756Z,3.0.0,882
2021-03-02T00:43:32.756Z,1.1.0,94
2021-03-02T00:43:32.756Z,1.7.0,2933
2021-03-02T00:43:32.756Z,4.1.1,6222
2021-03-02T00:43:32.756Z,2.0.0,12099
2021-03-02T00:43:32.756Z,4.1.0,55
2021-03-02T00:43:32.756Z,4.1.2,25216
2021-03-02T00:43:32.756Z,3.1.0,6768
2021-03-02T00:43:32.756Z,1.4.0,3
2021-03-03T00:51:44.502Z,4.0.0,276
2021-03-03T00:51:44.502Z,1.4.0,6
2021-03-03T00:51:44.502Z,3.0.0,867
2021-03-03T00:51:44.502Z,4.1.1,6275
2021-03-03T00:51:44.502Z,4.1.0,50
2021-03-03T00:51:44.502Z,3.1.0,6491
2021-03-03T00:51:44.502Z,1.6.2,447
2021-03-03T00:51:44.502Z,4.1.2,26405
2021-03-03T00:51:44.502Z,1.1.0,124
2021-03-03T00:51:44.502Z,1.7.0,2952
2021-03-03T00:51:44.502Z,2.0.0,12305
2021-03-04T00:51:49.864Z,1.6.2,443
2021-03-04T00:51:49.864Z,2.0.0,12142
2021-03-04T00:51:49.864Z,1.7.0,2950
2021-03-04T00:51:49.864Z,4.0.0,251
2021-03-04T00:51:49.864Z,3.1.0,6281
2021-03-04T00:51:49.864Z,3.0.0,786
2021-03-04T00:51:49.864Z,4.1.2,26186
2021-03-04T00:51:49.864Z,4.1.1,6034
2021-03-04T00:51:49.864Z,1.4.0,6
2021-03-04T00:51:49.864Z,4.1.0,48
2021-03-04T00:51:49.864Z,1.1.0,123
2021-03-05T00:53:08.399Z,3.1.0,5875
2021-03-05T00:53:08.399Z,4.1.0,42
2021-03-05T00:53:08.399Z,1.1.0,95
2021-03-05T00:53:08.399Z,1.0.1,1
2021-03-05T00:53:08.399Z,3.0.0,782
2021-03-05T00:53:08.399Z,4.0.0,238
2021-03-05T00:53:08.399Z,4.1.1,5829
2021-03-05T00:53:08.399Z,1.6.2,463
2021-03-05T00:53:08.399Z,2.0.0,11157
2021-03-05T00:53:08.399Z,1.4.2,1
2021-03-05T00:53:08.399Z,1.7.0,2871
2021-03-05T00:53:08.399Z,3.0.0-alpha.2.0.0.2,1
2021-03-05T00:53:08.399Z,1.4.0,7
2021-03-05T00:53:08.399Z,4.1.2,26175
2021-03-05T00:53:08.399Z,1.5.0,1
2021-03-05T00:53:08.399Z,1.6.0,1
2021-03-05T00:53:08.399Z,3.0.0-alpha.2.0.0.0,1
2021-03-05T00:53:08.399Z,1.3.1,1
2021-03-05T00:53:08.399Z,1.3.0,1
2021-03-05T00:53:08.399Z,1.1.1,3
2021-03-05T00:53:08.399Z,1.3.2,1
2021-03-05T00:53:08.399Z,1.2.0,1
2021-03-05T00:53:08.399Z,1.0.2,1
2021-03-05T00:53:08.399Z,1.4.1,1
2021-03-05T00:53:08.399Z,3.0.0-alpha.2.0.0.1,1
2021-03-05T00:53:08.399Z,0.0.0,1
2021-03-06T00:52:20.937Z,4.1.0,35
2021-03-06T00:52:20.937Z,1.1.0,91
2021-03-06T00:52:20.937Z,1.7.0,2435
2021-03-06T00:52:20.937Z,4.0.0,231
2021-03-06T00:52:20.937Z,1.6.2,449
2021-03-06T00:52:20.937Z,0.0.0,1
2021-03-06T00:52:20.937Z,1.4.0,7
2021-03-06T00:52:20.937Z,1.3.0,1
2021-03-06T00:52:20.937Z,1.2.0,1
2021-03-06T00:52:20.937Z,3.1.0,5135
2021-03-06T00:52:20.937Z,3.0.0,722
2021-03-06T00:52:20.937Z,1.4.2,1
2021-03-06T00:52:20.937Z,4.1.1,5679
2021-03-06T00:52:20.937Z,2.0.0,10886
2021-03-06T00:52:20.937Z,4.1.2,25982
2021-03-06T00:52:20.937Z,1.3.2,1
2021-03-06T00:52:20.937Z,1.4.1,1
2021-03-06T00:52:20.937Z,3.0.0-alpha.2.0.0.2,1
2021-03-06T00:52:20.937Z,1.3.1,1
2021-03-06T00:52:20.937Z,3.0.0-alpha.2.0.0.1,1
2021-03-06T00:52:20.937Z,1.0.1,1
2021-03-06T00:52:20.937Z,3.0.0-alpha.2.0.0.0,1
2021-03-06T00:52:20.937Z,1.6.0,1
2021-03-06T00:52:20.937Z,1.5.0,1
2021-03-06T00:52:20.937Z,1.1.1,3
2021-03-06T00:52:20.937Z,1.0.2,1
2021-03-07T00:55:45.041Z,3.0.0,661
2021-03-07T00:55:45.041Z,4.1.0,40
2021-03-07T00:55:45.041Z,4.0.0,202
2021-03-07T00:55:45.041Z,3.1.0,5283
2021-03-07T00:55:45.041Z,2.0.0,10748
2021-03-07T00:55:45.041Z,1.6.2,487
2021-03-07T00:55:45.041Z,1.7.0,2366
2021-03-07T00:55:45.041Z,4.1.2,27058
2021-03-07T00:55:45.041Z,4.1.1,5807
2021-03-07T00:55:45.041Z,1.4.0,7
2021-03-07T00:55:45.041Z,1.3.2,1
2021-03-07T00:55:45.041Z,1.1.0,64
2021-03-07T00:55:45.041Z,0.0.0,1
2021-03-07T00:55:45.041Z,3.0.0-alpha.2.0.0.2,1
2021-03-07T00:55:45.041Z,1.4.2,1
2021-03-07T00:55:45.041Z,3.0.0-alpha.2.0.0.0,1
2021-03-07T00:55:45.041Z,1.3.1,1
2021-03-07T00:55:45.041Z,1.2.0,1
2021-03-07T00:55:45.041Z,3.0.0-alpha.2.0.0.1,1
2021-03-07T00:55:45.041Z,1.4.1,1
2021-03-07T00:55:45.041Z,1.0.1,1
2021-03-07T00:55:45.041Z,1.5.0,1
2021-03-07T00:55:45.041Z,1.6.0,1
2021-03-07T00:55:45.041Z,1.0.2,1
2021-03-07T00:55:45.041Z,1.3.0,1
2021-03-07T00:55:45.041Z,1.1.1,3
2021-03-08T00:53:48.527Z,1.1.1,3
2021-03-08T00:53:48.527Z,1.4.0,4
2021-03-08T00:53:48.527Z,4.1.1,5796
2021-03-08T00:53:48.527Z,1.4.2,1
2021-03-08T00:53:48.527Z,2.0.0,10748
2021-03-08T00:53:48.527Z,1.6.2,491
2021-03-08T00:53:48.527Z,3.1.0,5321
2021-03-08T00:53:48.527Z,1.7.0,2388
2021-03-08T00:53:48.527Z,3.0.0,657
2021-03-08T00:53:48.527Z,4.1.0,38
2021-03-08T00:53:48.527Z,4.1.2,27473
2021-03-08T00:53:48.527Z,3.0.0-alpha.2.0.0.2,1
